Entrez_Gene_Id,TCGA-D3-A1Q5-06,TCGA-D3-A1Q6-06,TCGA-D3-A1Q7-06,TCGA-D3-A1Q9-06,TCGA-D3-A1QA-06,TCGA-D3-A2JN-06,TCGA-D3-A2JP-06,TCGA-D3-A3CB-06,TCGA-D3-A3CE-06,TCGA-D3-A3MR-06,TCGA-D3-A51T-06,TCGA-D3-A8GB-06,TCGA-D3-A8GM-06,TCGA-D9-A148-06,TCGA-DA-A1HW-06,TCGA-DA-A1I4-06,TCGA-DA-A1IB-06,TCGA-DA-A3F5-06,TCGA-EE-A20F-06,TCGA-EE-A29C-06,TCGA-EE-A29H-06,TCGA-EE-A29T-06,TCGA-EE-A29W-06,TCGA-EE-A2GS-06,TCGA-EE-A2M5-06,TCGA-EE-A2M8-06,TCGA-EE-A2MP-06,TCGA-EE-A3AB-06,TCGA-EE-A3AD-06,TCGA-EE-A3AF-06,TCGA-EE-A3AG-06,TCGA-ER-A198-06,TCGA-ER-A19E-06,TCGA-ER-A19G-06,TCGA-ER-A19H-06,TCGA-ER-A19J-06,TCGA-ER-A19M-06,TCGA-ER-A19O-06,TCGA-ER-A19Q-06,TCGA-ER-A2NG-06,TCGA-FR-A44A-06,TCGA-FR-A729-06,TCGA-FW-A3TV-06,TCGA-GF-A4EO-06,TCGA-GF-A6C9-06,TCGA-GN-A26A-06,TCGA-GN-A4U7-06,TCGA-GN-A4U8-06,TCGA-GN-A9SD-06,TCGA-W3-AA1O-06,TCGA-W3-AA1Q-06,TCGA-WE-A8K5-06,TCGA-WE-A8K6-06,TCGA-WE-A8ZQ-06,TCGA-WE-AAA4-06,TCGA-YG-AA3O-06
51738.0,-0.4919,0.017,0.2871,-1.3128,-1.1758,-0.3089,0.5791,1.6335,-1.2748,0.6747,-0.0432,1.2918,-0.8338,0.3882,0.3344,0.2898,2.4664,-0.3849,-0.7071,-0.2977,0.111,-0.5291,-0.3172,-1.3415,-1.0315,1.1726,-0.7147,1.5014,-1.6405,-0.1361,-0.1735,-0.9358,-0.7362,-0.6065,-0.3283,-0.8011,-1.2755,0.8258,0.7811,-0.4776,0.5907,1.1104,-0.4136,1.9052,1.7815,1.6396,-0.8356,1.0359,2.404,-1.6405,0.0232,0.6939,0.9821,-0.6719,0.6977,-0.6564
51659.0,-1.2502,-0.3877,0.0838,-1.5237,-0.7004,-0.5691,0.6321,-0.717,0.8481,1.2204,0.057,-0.0789,-0.357,-1.429,-0.9909,-0.6626,-0.3067,1.1368,0.8711,1.2953,0.0374,-1.0576,-0.1516,1.3326,0.3057,-0.6515,-0.2652,-1.4705,-0.5823,-0.1977,0.1314,1.7015,1.8912,0.6,0.8101,-0.3072,1.2203,-2.3989,-0.754,0.0714,-0.6756,0.7219,-1.3992,-0.475,0.8107,-0.5812,2.072,1.4031,0.5139,0.585,-0.5961,1.2465,-1.3612,-0.3163,0.0658,0.2653
64785.0,1.3883,1.1222,0.7672,0.3712,0.028,-0.8184,-0.0681,-1.1121,0.9092,-0.2207,0.7245,0.1248,-0.0743,-1.9015,-0.8095,0.0072,-1.0323,-0.6678,1.0414,1.5252,0.4024,-0.4766,0.6358,0.7651,1.1871,-0.9885,0.5952,-1.1693,0.0899,-0.2478,2.5871,0.9395,0.198,-0.325,-0.1681,-0.7068,1.4695,-3.2585,0.0111,1.7715,-0.4001,1.5332,-0.319,-1.2092,0.7417,-0.4392,1.1305,0.4701,-1.0605,-1.4346,-2.481,1.1304,-0.2707,-0.5262,-0.4322,-1.4066
84296.0,-0.0164,0.7537,0.0125,-1.2726,0.5582,1.1098,0.9518,1.4232,0.333,0.8459,-0.0282,-0.8103,-0.3755,-0.4893,1.38,-0.343,-0.0951,2.3297,0.712,-0.5603,0.9352,0.5661,0.8717,0.5889,0.7418,-0.4248,-0.5496,-0.703,-0.6237,0.3578,2.1783,1.7879,1.143,0.1904,1.3858,-1.0363,1.4962,-3.2171,-0.0002,0.0594,0.2311,1.5578,-1.2102,1.1318,0.3448,-0.285,0.6424,-0.047,-0.2876,1.2008,-0.1805,0.9828,-0.1278,0.5943,-1.6355,0.3361
54810.0,-1.258,0.1431,1.868,-0.6309,-0.9657,0.7195,-1.0889,0.8934,1.0062,-0.4489,-0.3758,1.7126,-0.4085,-0.1927,0.7396,0.8084,0.5914,-0.1728,0.0235,1.0352,-0.3568,-0.1283,1.6928,-0.6196,-0.3813,1.0117,-0.0485,0.732,-0.7957,-0.3869,-0.5585,0.0816,0.071,0.0506,0.2507,0.9877,-0.0666,-1.2955,-0.1654,-1.2456,0.0255,-0.8326,-0.1724,0.7232,-0.0407,-1.3641,-0.8487,-0.3484,1.5564,0.4676,-0.6087,-0.2808,-0.7851,-0.6293,-0.5904,-0.0235
126326.0,0.257,-2.2313,0.9564,0.255,0.9436,1.0638,0.9634,1.1494,-0.1588,-0.0599,-0.7778,-0.6041,-1.3802,-0.9291,0.6949,0.0733,-0.463,-1.1094,-0.9535,-0.449,-0.7602,0.0949,0.097,0.4996,-0.8646,-0.2876,-1.0114,1.954,0.9665,-0.7495,1.3573,0.2178,-0.2605,-1.0492,-0.4802,1.142,-1.0484,0.2106,1.0622,-1.356,1.1173,-0.0216,-1.1314,-0.6305,0.7432,0.7763,0.9693,0.7408,-0.1307,-0.8632,-1.0202,-1.0733,0.407,0.7395,1.3079,-1.3283
2696.0,0.9016,2.0739,1.1237,-1.0588,-0.2736,-0.0595,-0.2861,0.8445,0.2983,1.179,-0.2672,2.0747,-0.4628,-1.3269,-0.2311,0.445,1.566,-0.1213,-0.5255,-0.3377,-0.5078,-0.2897,-1.0084,-1.8352,-1.4972,0.725,-0.2444,-0.5192,-1.8352,-0.4828,0.2691,-0.4091,-0.5979,-0.1016,-0.7577,-1.0113,-0.9865,0.8398,0.3026,0.863,0.8758,0.9866,-0.1271,2.8013,2.3427,-1.0758,0.9366,0.3666,0.2437,0.53,1.187,-1.4644,-0.25,-0.3756,-0.7312,-0.4643
9815.0,2.2275,-0.7338,-0.1918,0.3129,-0.4612,-0.0183,1.0436,1.3449,-0.0784,-0.071,0.5442,-0.5437,-1.3977,0.3145,0.546,-0.2616,0.5874,0.3838,-0.8868,0.4242,-0.3571,1.4868,0.516,0.0187,0.4637,0.4797,0.6228,0.73,0.427,0.8225,0.2401,-0.7262,-1.0865,0.0177,1.9862,-0.8701,-1.0945,-0.0003,0.2594,0.769,0.1111,-0.5845,-1.4869,1.2831,-0.8264,0.8096,0.0334,-0.4922,0.4314,-1.1803,-0.8038,-0.8686,1.5471,0.0509,0.0182,1.2262
2701.0,-0.0865,-1.9504,1.2904,0.1262,0.0287,0.8568,-0.3305,0.9331,-0.1894,0.7426,-0.3833,1.4244,-0.45,0.4775,0.6201,2.1482,1.8566,0.7383,0.7264,2.031,0.4547,-0.3816,0.6259,0.6622,-0.2841,0.218,0.1231,-0.1839,-0.7114,0.011,-1.0662,-0.0567,-0.6353,-0.3062,-0.2215,0.7577,-0.1542,1.8459,0.8153,-0.4818,-0.4251,-0.2641,-0.1383,1.1362,0.2776,-0.6022,-1.2954,-1.1318,1.3246,-0.2686,-1.0089,0.3107,-0.4435,0.5019,1.9534,-0.3501
2702.0,2.0485,-0.4166,1.0117,0.1931,0.5352,0.4341,-1.3418,-0.2007,-0.4663,0.78,-0.7464,1.5775,0.0377,1.0835,0.6863,1.4293,-0.2055,0.8471,1.0794,1.8684,0.9055,1.1477,0.1536,0.3197,-0.8509,-0.2728,1.5696,1.877,-1.2122,-0.0352,-0.4761,-0.671,-1.308,-0.6597,0.0343,0.0955,0.4023,1.1441,1.2237,0.5873,0.0047,0.2575,-0.5103,1.5823,0.9834,-0.7651,-1.1755,-1.6381,0.2455,0.1223,-1.0892,0.3011,-1.7208,0.5975,0.7549,-0.0231
81025.0,0.1602,0.0367,-0.461,-1.5909,-1.1617,-0.3976,0.034,-1.0664,-0.8933,1.4383,-0.0354,0.6922,0.5325,-0.2041,-0.8116,0.4152,0.0349,-0.3759,-0.8898,0.1116,-0.5174,0.2467,-0.3219,-0.2784,-0.979,-0.4464,1.4704,0.4409,-0.0815,-1.8117,-0.1923,-0.217,1.1836,0.2963,-0.5752,-0.0058,0.0567,-0.4169,-1.1065,0.8315,0.5115,0.6225,-0.701,0.2992,-0.1837,0.4411,1.8317,1.7281,-1.0591,1.2416,-1.0648,-0.401,-0.447,-0.2248,-0.1189,0.1822
127534.0,-0.866,0.0107,-0.866,-0.4944,-0.3591,-0.866,-0.866,-0.866,-0.456,-0.866,-0.5677,-0.866,-0.3515,-0.866,-0.866,-0.866,0.5599,-0.866,-0.866,-0.866,-0.1127,-0.866,-0.4682,-0.866,-0.6464,-0.6317,-0.6684,-0.5435,-0.3844,-0.866,-0.866,-0.6839,-0.1668,-0.866,-0.5529,-0.3306,-0.866,-0.5502,-0.866,-0.4051,-0.6659,-0.866,-0.866,-0.866,-0.866,-0.866,-0.866,-0.866,-0.615,-0.866,-0.866,-0.866,-0.866,-0.866,-0.866,-0.6523
10052.0,0.5733,0.0792,-0.212,0.4628,0.5863,-1.0723,0.4237,-0.8525,0.8367,-0.1389,0.9647,-0.8999,1.0102,0.1215,-0.2951,-0.4375,-0.3487,0.7616,-0.0863,-0.404,-0.1012,-0.5502,1.2287,-0.1847,0.3961,-0.9998,-0.5844,0.4209,0.1471,0.3326,0.0108,0.5503,0.7638,-0.6701,0.8155,-1.1844,-0.2927,-1.3357,0.2317,0.3359,-0.8817,-0.6499,-0.0539,-0.735,-1.6179,-0.6833,-0.5184,0.1725,-0.9134,0.9973,0.0431,-0.0411,-0.8731,0.637,-0.6491,-0.3006
2720.0,-0.7263,-2.5929,-0.1481,1.2996,2.0015,-1.6878,-1.2545,0.4578,0.6657,-0.1754,0.3009,-2.0106,0.7586,0.6785,-0.3798,0.9555,-0.2017,-0.7502,-0.6055,0.6978,1.0082,0.7016,-0.1486,-0.9896,0.3699,-0.352,0.1354,0.9814,0.2427,1.3893,-2.7481,0.3875,-0.2436,-0.6199,-1.2601,-0.7722,0.5767,1.7904,0.2448,0.2551,-0.5079,-1.3836,-0.0405,0.15,-0.2237,-0.5864,0.0196,-0.9563,-0.8093,-0.4765,-0.0971,0.0921,0.5058,0.0341,0.4953,-0.3642
89944.0,1.0423,0.5078,-0.0153,-1.4329,1.0045,-0.4916,-1.3973,-0.6512,0.2935,0.0455,-1.3544,0.9048,-1.2113,1.6883,1.4618,0.3674,-0.6208,1.1154,-1.2762,-0.1391,-1.226,0.2001,1.169,1.5007,-0.96,0.2687,0.4137,-1.3973,-1.453,0.4882,-1.0842,-1.0911,0.3964,-0.2185,1.1434,-0.1108,-0.5955,0.7209,-1.2405,1.1675,-0.1882,1.4064,1.2292,-0.2591,0.8192,-0.8463,-1.6207,-0.7869,1.2823,0.8893,-1.7489,-1.5856,1.478,1.5725,-1.0564,0.1627
2731.0,0.2437,2.0948,0.5212,-0.9909,0.9979,0.1801,1.8926,1.1363,-0.0037,-0.8296,-0.5425,1.1572,0.4512,-0.6484,0.543,0.1739,0.7835,0.0757,0.2913,0.2836,0.2217,1.8841,-2.1149,-1.3086,0.419,0.4659,-0.2851,1.0086,-0.1491,-0.4126,1.164,0.4611,-1.8938,-0.6102,-0.1464,-2.0196,-0.4381,0.0322,-0.4949,0.9759,1.2316,0.2792,0.0393,0.6187,0.0612,1.1144,0.55,0.4546,-0.509,-0.7756,-1.43,-0.8977,0.6276,-2.3384,0.8281,-0.1843
2733.0,-1.134,0.5482,0.6737,0.8224,-1.7315,-0.1823,-0.8711,0.0983,0.1489,-1.118,-0.7313,-1.6092,1.5481,-0.6972,0.1189,-0.964,-0.77,-0.4846,-0.7388,2.0811,1.665,0.0865,-1.0672,-1.8155,0.9621,0.063,0.6337,-1.3898,0.6456,0.4047,0.1455,1.1887,0.3743,1.7448,0.0656,0.7089,0.0131,-0.7081,-0.318,1.6999,1.3493,-0.751,-0.9771,-0.3213,-0.1202,-1.0582,0.1512,0.4926,-1.5032,0.0463,-0.2854,0.8962,-0.2461,0.6405,-0.943,0.392
2738.0,-0.7432,-3.2719,-0.7017,-0.8904,-1.3251,0.9043,1.1081,0.1143,-0.3592,1.4977,0.0859,1.8759,-1.0902,0.57,-0.886,-0.1333,0.2385,0.0961,-0.7374,0.7179,-0.3156,-3.4435,-0.69,0.7558,-1.5554,-1.1515,0.319,0.8992,0.2806,-0.3281,0.8208,-0.4998,-0.6503,-1.7719,0.4001,0.8249,-0.6631,0.9595,0.305,-0.5606,-1.4397,0.3956,0.6447,-0.781,-0.1958,-0.371,1.7414,0.9564,0.1341,0.2242,-0.3716,0.7992,1.3459,1.115,-0.0471,-0.0869
144321.0,-0.9033,0.8144,-0.5761,-0.4532,0.1912,-2.5792,1.8419,-0.1961,-1.1303,-0.5439,-1.0154,-1.7314,-0.1751,2.2955,0.3331,0.6336,-0.3188,-0.2761,-0.0133,-1.0857,-0.8645,-0.9481,0.1654,-0.1792,0.5192,2.0123,1.1571,0.2735,1.5306,0.8101,-0.2543,-0.401,0.436,-1.963,-0.1754,0.9091,-1.0214,-1.2863,-0.822,0.4021,0.329,1.0271,1.8453,0.9473,1.1067,-0.0854,0.5923,-0.8565,-0.749,0.1544,-0.5857,0.2448,1.3141,1.6872,-0.9321,-1.0058
148979.0,0.5835,-1.5716,-0.475,2.277,-1.2262,2.6076,-0.9358,-0.5171,-0.3873,-0.6755,-1.224,0.0442,-0.8392,0.4296,0.5826,0.5189,0.1447,-0.4367,-0.1328,-0.2172,-1.2551,-0.9889,-0.2024,-0.7934,-1.3157,-0.237,-1.0106,-0.9357,0.6461,-0.6532,-0.1005,-1.5716,-1.2849,-1.1037,-1.5716,0.1032,-0.0603,-0.5899,-0.2373,-0.3434,-1.3385,0.1648,0.3724,-0.9393,1.134,0.2759,0.6324,-0.8953,-0.3317,0.7378,-1.5716,0.0715,-0.3711,-1.2596,0.2264,-0.4516
169792.0,2.3786,0.5561,0.1803,-0.8111,-1.3747,1.0756,1.3568,0.2902,-0.3625,1.6018,0.0425,0.629,0.4639,-0.949,-0.204,-0.0159,0.9152,1.0705,-0.5078,0.691,-0.6393,-0.9409,0.9631,0.0462,1.0047,0.2934,-1.1509,1.7244,-2.2812,-0.8918,1.2933,-0.8904,-0.5751,-0.0128,-0.6522,0.5848,0.5031,0.2607,0.0135,-0.4154,-0.4768,0.1021,-0.0037,0.036,0.3983,1.5539,-0.6196,-0.153,0.1096,-0.4337,0.485,-0.2596,-0.3999,0.4038,-0.0901,-0.491
51031.0,-0.0133,0.0211,-0.335,0.0407,-1.6727,-2.3891,0.7103,-0.3856,1.051,-0.6004,-1.2238,-1.208,0.5508,-2.007,-0.8747,0.1358,-0.4998,-1.13,0.5475,-1.2757,-1.9386,-1.2729,-0.3648,0.957,0.9666,-0.3995,0.0278,-0.2905,0.7905,1.551,2.4629,0.7194,-0.0436,-0.3443,-0.0169,-0.0533,0.3261,-0.9563,0.899,-1.9973,-1.0537,-0.9384,1.6824,-0.6832,-0.9023,-0.8331,2.2616,0.7881,1.3561,1.6954,-0.0459,1.1468,0.9374,0.0043,0.3499,-1.4346
2743.0,2.3155,1.5347,0.0746,-1.2079,0.6827,-0.0991,-1.6338,0.2361,1.2273,-1.3981,-1.382,0.0681,-1.6338,-1.2518,-1.4783,0.9716,-0.8942,-1.4272,0.8606,-0.5861,-1.4045,1.6819,1.0332,0.7517,0.8177,-0.6671,-0.6346,0.4066,0.5119,-0.7623,0.624,-1.6338,1.0009,-1.077,0.7926,-0.4866,-0.1649,-0.9227,0.9178,-0.5598,-0.5555,-1.4194,-1.1776,0.6985,-0.2934,1.3418,-0.6957,-1.6338,0.9084,1.243,1.9994,-0.0425,-0.1433,1.7941,-1.1726,-1.2
2745.0,-0.6189,1.8016,0.8689,-0.3476,0.5101,1.4078,0.607,1.1026,0.0058,1.1928,0.6303,0.9104,0.0738,0.2686,0.0725,1.397,1.3893,-0.1152,0.4456,0.0953,1.0414,1.0313,-0.6129,-0.4027,0.6558,1.2283,0.8238,0.1769,-1.129,0.3319,0.3941,0.2274,-0.6923,0.0784,0.2834,-0.3599,0.6845,0.7479,0.9318,0.4413,1.1185,0.2854,-0.5815,2.0709,1.7949,0.4236,0.6168,0.6637,0.3548,-0.2095,-0.0061,-0.7156,-1.0223,-1.267,0.7433,-0.5083
27165.0,1.5266,-0.9419,-0.3105,-0.8812,-1.8291,-1.9705,0.1233,-0.4294,-0.3576,-0.013,0.247,0.1187,-0.3873,-0.5542,-0.4897,-1.1377,1.0329,-0.0527,-1.5359,-1.1247,1.0037,-0.7147,-0.0423,-0.8806,-1.8618,-0.2217,0.9248,-1.9658,-0.0109,0.2159,-1.5909,0.8237,-0.5288,-1.0096,0.0972,-1.0236,-0.1686,0.0746,-2.4735,-1.0832,0.0027,0.7524,1.2568,0.1591,0.0855,0.5317,-1.015,0.0703,0.7944,-1.0284,-0.146,-0.6401,0.7559,-0.2712,-1.3438,0.1631
23127.0,0.3861,-0.9469,0.2557,0.4085,0.2626,0.3967,1.5655,-0.0561,-1.0933,1.3396,0.1575,-1.8617,0.182,-0.5278,-0.3531,1.1263,-2.0303,-1.0111,-0.1305,0.1007,0.1947,0.4111,0.8066,0.6571,-1.921,-0.5323,0.9731,0.4038,0.1512,1.6554,0.0563,0.8258,-0.7374,-3.257,0.0568,0.4462,0.0276,0.3088,0.8146,0.1348,-0.4421,-0.1861,-0.596,-1.1136,-2.4003,1.1195,-0.443,0.1997,-1.5992,0.406,0.7611,0.1812,-0.0493,0.5953,-0.6003,-0.0421
55830.0,-0.476,2.6684,-0.9849,-2.2587,0.1012,0.7523,0.3666,-0.939,-0.2309,1.729,1.0598,-0.7734,-1.5375,-0.5942,-1.4386,-0.0669,-0.7157,0.3878,-1.9861,-0.413,2.3479,1.3597,0.2652,0.0032,-0.7025,-1.3506,1.2275,1.0181,1.1317,0.2713,-0.3759,-0.9016,-0.9532,0.2752,-1.162,0.3062,-0.092,-2.4669,-1.2525,-0.2061,-0.8283,0.348,-0.0956,0.9262,-0.4381,1.174,0.4243,0.3133,0.0189,-0.9995,-0.3101,-0.0035,2.6462,1.1614,-1.7627,0.6861
83468.0,1.2934,1.0018,0.2462,-0.667,-0.7148,3.1999,0.082,0.0378,-0.3543,0.2841,-1.0817,1.1681,-0.4916,-0.12,-0.627,1.3713,0.7245,0.1301,-0.4086,0.9659,-0.0724,-0.5641,1.1597,-0.6264,1.3099,0.441,-0.6937,1.9618,-1.602,0.034,1.7786,-0.248,-0.7563,-0.8098,-0.5451,0.3683,1.028,0.1938,0.5891,0.2823,0.0204,-0.418,-0.3072,-1.0149,0.8721,1.197,0.1384,-0.7658,0.2625,0.2039,-0.1596,1.1354,-0.6972,-0.7282,-0.3211,0.3364
29998.0,2.1628,-2.069,0.0057,1.0571,-0.8991,0.7853,-0.3257,-0.2725,0.4197,1.1504,1.1104,1.1516,-1.1516,-0.3455,0.4986,-1.7375,0.7003,0.7171,-1.5965,0.6835,-0.5808,-0.9981,-0.163,1.4172,-0.9914,0.1093,-0.2456,-0.7614,-1.7408,-0.7851,-1.0817,-1.287,1.3174,-0.2794,1.2281,0.6605,-1.54,2.1174,0.1013,-1.6031,-1.973,1.4649,-1.6455,-0.9842,-0.3094,-2.2528,0.2239,-0.5966,0.0315,0.5189,0.001,-0.028,-0.3307,0.3293,1.1793,0.5049
29997.0,0.6913,-2.3522,-1.3362,-0.3569,-0.0741,0.7374,1.0856,0.4727,0.7585,-0.1028,0.5183,0.6795,-2.2545,0.9246,0.4482,-0.8841,0.9248,-0.3943,-1.3432,-0.7669,-0.6398,-0.3188,1.223,1.1496,-1.1489,0.5518,-0.8934,0.2131,-1.0869,-0.013,-1.1022,-0.3969,0.6035,-0.6791,0.4398,0.6083,-0.9001,0.7016,-1.1068,-1.5411,-1.0939,1.3853,-1.6884,-0.5157,0.7983,-2.0432,-0.0957,-0.3719,0.8124,-1.0501,1.7445,0.114,0.2385,0.3696,0.1351,-0.5833
2752.0,0.0971,-0.748,0.9079,0.323,-0.6246,-1.048,0.0879,0.3436,0.25,0.4549,-0.8779,1.0714,1.1058,-1.1608,0.6232,1.9471,0.6747,-0.4189,0.9096,-0.4964,-1.8916,0.6988,-0.0567,-0.1898,0.017,0.789,0.7933,0.5801,0.2346,0.0291,-0.6947,-0.3807,0.0926,-0.0933,-0.0746,-0.0944,0.6233,1.6434,1.2981,0.7725,1.5264,0.4626,0.4572,1.015,1.4315,0.9872,0.7599,0.3204,0.7532,-0.7941,0.1259,-0.795,-0.4571,-0.9911,1.3726,-1.5171
219970.0,2.1523,-0.334,-0.6048,-0.7371,-0.6799,-0.2208,0.1187,-0.0669,0.9798,0.4248,-0.5272,-1.3017,2.0182,-1.3017,-0.6121,0.6424,0.7074,-0.2436,-0.5638,-0.8107,-0.1569,-1.3017,0.7679,-0.782,1.2347,-0.9457,-1.0014,-1.3017,-1.0013,-1.3017,-1.0207,-1.3017,-0.2393,-0.4784,-1.3017,-0.6995,-0.9479,-0.0217,-0.7592,-1.0166,-1.3017,-0.6296,-0.1125,-0.815,0.2909,-0.1075,-0.8447,-0.0734,1.2163,-1.3017,-1.3017,-0.9356,0.2636,0.1395,-0.4716,-0.1981
132158.0,-0.4848,-0.7928,-0.9003,-1.1638,-0.2562,-0.8659,0.89,-0.2846,-0.1428,0.5609,0.1064,0.7172,0.1119,1.3035,-0.5693,0.2313,0.4201,1.4172,-0.9808,1.8851,1.8116,-2.1195,-0.9866,-0.1515,2.0471,-0.5637,0.6323,-0.3014,0.2308,1.3804,0.4928,-0.1319,-1.4342,0.9801,-0.3622,0.3279,-0.7862,0.5331,-0.8882,0.8159,-0.7907,0.5632,-0.3359,0.7545,-0.1204,0.7916,0.39,0.8946,-0.1127,0.4581,-0.3033,2.159,1.5354,-1.6465,0.2812,0.6289
84656.0,-3.9474,0.9037,0.8177,-1.7518,-0.5272,0.6289,-1.4046,0.3905,1.4003,-0.9991,0.7435,-0.7057,-2.2458,-0.7659,0.1776,-0.403,0.665,-0.6494,0.4209,-0.124,0.632,-2.8072,0.2278,1.0981,-0.9884,0.8111,0.1057,-0.9336,0.5555,0.8672,0.6843,0.1577,-0.6528,-0.4896,0.8739,1.8985,0.9212,0.3945,0.5431,0.3021,0.1577,1.2413,1.263,1.8985,-0.3226,-0.3848,-0.0719,-1.5715,0.0293,0.5835,2.0774,-0.6578,0.5612,0.5265,-1.3023,0.5005
2760.0,-0.4556,-1.5907,1.0765,1.5388,0.4762,-0.4214,-0.1162,1.7686,-0.3544,-0.0655,-0.4446,0.6642,1.2169,1.1568,-0.1039,0.8133,1.3882,-1.32,0.5096,0.105,0.4994,1.3034,-2.0474,-1.2545,-0.5013,0.9057,0.1082,-0.5444,-0.3873,0.8745,-2.3772,1.6556,-1.2076,0.2596,-0.9506,-0.7356,0.4842,2.3568,0.8814,1.444,1.0394,0.3346,0.5638,0.8166,0.9741,-0.2487,0.2482,0.4596,-0.6054,-0.5625,-0.0449,-0.0691,-1.1205,-0.2906,1.3152,0.9239
51053.0,-0.802,-0.7783,1.6938,-1.153,1.3387,-1.1756,-0.4187,-1.24,0.2371,0.6112,0.8125,-1.4053,0.7038,-0.3219,0.0376,0.8185,-0.1998,-0.3776,0.6791,0.6605,0.3381,-1.1051,-0.537,0.4525,1.033,-1.1877,-0.9141,-1.1301,0.4297,0.7113,0.6485,1.6606,-0.5017,0.7448,-0.0554,-0.166,1.4242,-2.5306,0.5058,0.4569,-0.4659,-0.6541,-0.6687,0.0808,0.4408,-1.091,0.7812,1.0056,-0.3067,0.8295,-0.5315,1.8982,-2.1927,0.4898,-1.5131,1.174
29925.0,-2.4909,-0.5091,0.0655,-0.3969,0.2281,0.6677,-1.3133,0.4238,-0.0908,-0.3873,0.1434,-0.5969,0.8196,1.9592,-0.5756,0.0462,0.1968,0.0472,-0.5902,1.8243,2.022,0.364,-0.2911,-0.2234,0.8793,-0.3042,-0.058,-1.551,-1.4085,1.0434,-1.2727,-0.1141,-0.8566,0.3079,-1.1312,0.1355,-0.6523,1.1094,1.2668,0.1348,-0.2379,0.7261,-0.3646,1.0238,0.8043,-0.2991,1.4006,-0.8671,-1.113,0.2007,-1.0185,-0.1193,-0.006,-0.9161,1.183,1.4119
2768.0,0.4997,-0.1473,-0.1919,-0.5983,-1.3109,0.5856,-0.5139,1.3066,-1.4992,-1.214,-1.0341,0.1606,-0.2779,1.5429,2.4002,0.7031,0.2784,-0.2933,-0.6459,1.8632,-0.3754,1.0055,0.4194,-0.399,1.1061,-0.0651,0.7413,-0.9904,0.176,0.2934,-1.0972,-1.4607,0.9799,-1.3085,0.4061,0.623,-0.5534,1.0847,-0.3317,-0.3541,-0.1211,-1.73,-0.0292,-0.3531,1.7966,0.2935,-0.4069,-1.4003,-0.1139,0.9337,-1.0336,-0.3518,0.1262,1.1597,0.6096,2.1534
9630.0,0.5269,-1.1252,0.1554,2.7258,-1.2914,1.3998,0.1969,0.8335,0.058,0.5016,-0.454,0.7898,-0.0386,-0.1716,0.4435,-0.1013,1.462,-1.3973,0.6182,0.4583,0.059,-0.3654,0.0311,1.6189,-0.8933,1.9495,-0.337,-0.5646,0.2647,-0.4287,-1.2218,-0.5513,-0.8668,-0.4653,0.748,-0.1448,-0.5078,-0.3356,0.0277,-0.3371,0.8905,0.2668,-0.0562,0.8844,0.1153,-0.7024,-0.5279,2.4506,0.907,-0.2848,0.0187,-0.4232,-0.9275,-0.7057,0.0332,-0.9116
2770.0,1.6158,-1.191,0.6205,-2.4521,-0.2557,-1.6903,0.6991,1.3116,1.5694,-1.8772,-0.306,-0.5942,-0.046,-0.0052,-0.0433,0.2713,-0.524,-0.6628,0.2072,-0.2347,-0.4613,0.8866,0.5057,-0.5079,-1.251,-1.2988,-2.6645,-2.0475,0.2475,-1.3571,-0.399,1.9107,1.6737,0.9454,1.524,1.4045,-0.3388,1.0743,-0.0675,-1.033,-0.4539,0.2238,-2.0582,0.2294,-2.3103,-0.4505,-0.0092,0.0776,-0.1708,0.7085,0.1987,0.6981,0.0584,0.6806,-2.2466,0.8376
2774.0,1.3942,-1.1258,0.2667,-1.26,0.9631,-0.82,-0.1262,0.3811,-0.5818,-1.2454,-1.3615,0.5107,2.3668,1.217,0.8938,1.1674,0.6658,-0.451,-1.4335,1.8529,0.8833,0.1699,-1.0955,-0.7478,-2.32,-0.2687,-0.7256,-1.8778,0.4133,0.2292,-0.6746,0.5448,-1.4145,-1.5667,-1.249,-0.5497,-0.187,-1.218,0.817,0.257,0.3,-0.7762,1.0535,-0.7447,-0.6728,0.1824,0.8903,-1.315,-0.1808,1.6697,-1.46,-1.3765,-1.1154,0.3675,-0.0604,1.5928
2775.0,0.5045,-1.2154,0.5121,0.5036,-1.0986,-0.8316,0.4353,0.9574,-1.4231,-1.1065,-1.9412,-0.5175,1.1106,0.043,-0.2115,0.2006,0.4654,0.1647,-1.5669,0.5262,-0.1252,0.8915,0.2178,-1.271,-1.8784,-0.7921,-1.5878,0.5571,-0.1639,0.4714,-0.4244,0.4729,-0.7968,-1.309,-1.645,0.78,-1.9874,-0.3186,-1.0567,0.3591,0.8612,-0.8727,1.3049,-0.4291,-0.9357,-1.7306,0.8204,-1.6617,0.8623,0.6731,0.5914,-1.3038,-1.5522,-0.115,-0.6863,0.9211
